no.,name,count 0,√,3√,-ple
385,Quinoctogintatrecentillion,1158,"148,225","57,066,625",Quinoctogintatrecentuple
386,Sexoctogintatrecentillion,1161,"148,996","57,512,456",Sexoctogintatrecentuple
387,Septenoctogintatrecentillion,1164,"149,769","57,960,603",Septenoctogintatrecentuple
388,Octooctogintatrecentillion,1167,"150,544","58,411,072",Octooctogintatrecentuple
389,Novemoctogintatrecentillion,1170,"151,321","58,863,869",Novemoctogintatrecentuple
390,Nonagintatrecentillion,1173,"152,100","59,319,000",Nonagintatrecentuple
391,Unnonagintatrecentillion,1176,"152,881","59,776,471",Unnonagintatrecentuple
392,Duononagintatrecentillion,1179,"153,664","60,236,288",Duononagintatrecentuple
393,Trenonagintatrecentillion,1182,"154,449","60,698,457",Trenonagintatrecentuple
394,Quattuornonagintatrecentillion,1185,"155,236","61,162,984",Quattuornonagintatrecentuple
395,Quinnonagintatrecentillion,1188,"156,025","61,629,875",Quinnonagintatrecentuple
396,Senonagintatrecentillion,1191,"156,816","62,099,136",Senonagintatrecentuple
397,Septennonagintatrecentillion,1194,"157,609","62,570,773",Septennonagintatrecentuple
398,Octononagintatrecentillion,1197,"158,404","63,044,792",Octononagintatrecentuple
399,Novemnonagintatrecentillion,1200,"159,201","63,521,199",Novemnonagintatrecentuple
400,Quadringentillion,1203,"160,000","64,000,000",Quadringentuple
401,Unquadringentillion,1206,"160,801","64,481,201",Unquadringentuple
402,Duoquadringentillion,1209,"161,604","64,964,808",Duoquadringentuple
403,Tresquadringentillion,1212,"162,409","65,450,827",Tresquadringentuple
404,Quattuorquadringentillion,1215,"163,216","65,939,264",Quattuorquadringentuple
405,Quinquadringentillion,1218,"164,025","66,430,125",Quinquadringentuple
406,Sexquadringentillion,1221,"164,836","66,923,416",Sexquadringentuple
407,Septenquadringentillion,1224,"165,649","67,419,143",Septenquadringentuple
408,Octoquadringentillion,1227,"166,464","67,917,312",Octoquadringentuple
409,Novemquadringentillion,1230,"167,281","68,417,929",Novemquadringentuple
410,Deciquadringentillion,1233,"168,100","68,921,000",Deciquadringentuple
411,Undeciquadringentillion,1236,"168,921","69,426,531",Undeciquadringentuple
412,Duodeciquadringentillion,1239,"169,744","69,934,528",Duodeciquadringentuple
413,Tredeciquadringentillion,1242,"170,569","70,444,997",Tredeciquadringentuple
414,Quattuordeciquadringentillion,1245,"171,396","70,957,944",Quattuordeciquadringentuple
415,Quindeciquadringentillion,1248,"172,225","71,473,375",Quindeciquadringentuple
416,Sedeciquadringentillion,1251,"173,056","71,991,296",Sedeciquadringentuple
417,Septendeciquadringentillion,1254,"173,889","72,511,713",Septendeciquadringentuple
418,Octodeciquadringentillion,1257,"174,724","73,034,632",Octodeciquadringentuple
419,Novemdeciquadringentillion,1260,"175,561","73,560,059",Novemdeciquadringentuple
420,Vigintiquadringentillion,1263,"176,400","74,088,000",Vigintiquadringentuple
421,Unvigintiquadringentillion,1266,"177,241","74,618,461",Unvigintiquadringentuple
422,Duovigintiquadringentillion,1269,"178,084","75,151,448",Duovigintiquadringentuple
423,Tresvigintiquadringentillion,1272,"178,929","75,686,967",Tresvigintiquadringentuple
424,Quattuorvigintiquadringentillion,1275,"179,776","76,225,024",Quattuorvigintiquadringentuple
425,Quinvigintiquadringentillion,1278,"180,625","76,765,625",Quinvigintiquadringentuple
426,Sexvigintiquadringentillion,1281,"181,476","77,308,776",Sexvigintiquadringentuple
427,Septenvigintiquadringentillion,1284,"182,329","77,854,483",Septenvigintiquadringentuple
428,Octovigintiquadringentillion,1287,"183,184","78,402,752",Octovigintiquadringentuple
429,Novemvigintiquadringentillion,1290,"184,041","78,953,589",Novemvigintiquadringentuple
430,Trigintaquadringentillion,1293,"184,900","79,507,000",Trigintaquadringentuple
431,Untrigintaquadringentillion,1296,"185,761","80,062,991",Untrigintaquadringentuple
432,Duotrigintaquadringentillion,1299,"186,624","80,621,568",Duotrigintaquadringentuple
433,Trestrigintaquadringentillion,1302,"187,489","81,182,737",Trestrigintaquadringentuple
434,Quattuortrigintaquadringentillion,1305,"188,356","81,746,504",Quattuortrigintaquadringentuple
435,Quintrigintaquadringentillion,1308,"189,225","82,312,875",Quintrigintaquadringentuple
436,Sextrigintaquadringentillion,1311,"190,096","82,881,856",Sextrigintaquadringentuple
437,Septentrigintaquadringentillion,1314,"190,969","83,453,453",Septentrigintaquadringentuple
438,Octotrigintaquadringentillion,1317,"191,844","84,027,672",Octotrigintaquadringentuple
439,Novemtrigintaquadringentillion,1320,"192,721","84,604,519",Novemtrigintaquadringentuple
440,Quadragintaquadringentillion,1323,"193,600","85,184,000",Quadragintaquadringentuple
441,Unquadragintaquadringentillion,1326,"194,481","85,766,121",Unquadragintaquadringentuple
442,Duoquadragintaquadringentillion,1329,"195,364","86,350,888",Duoquadragintaquadringentuple
443,Tresquadragintaquadringentillion,1332,"196,249","86,938,307",Tresquadragintaquadringentuple
444,Quattuorquadragintaquadringentillion,1335,"197,136","87,528,384",Quattuorquadragintaquadringentuple
445,Quinquadragintaquadringentillion,1338,"198,025","88,121,125",Quinquadragintaquadringentuple
446,Sexquadragintaquadringentillion,1341,"198,916","88,716,536",Sexquadragintaquadringentuple
447,Septenquadragintaquadringentillion,1344,"199,809","89,314,623",Septenquadragintaquadringentuple
448,Octoquadragintaquadringentillion,1347,"200,704","89,915,392",Octoquadragintaquadringentuple
449,Novemquadragintaquadringentillion,1350,"201,601","90,518,849",Novemquadragintaquadringentuple
450,Quinquagintaquadringentillion,1353,"202,500","91,125,000",Quinquagintaquadringentuple
451,Unquinquagintaquadringentillion,1356,"203,401","91,733,851",Unquinquagintaquadringentuple
452,Duoquinquagintaquadringentillion,1359,"204,304","92,345,408",Duoquinquagintaquadringentuple
453,Tresquinquagintaquadringentillion,1362,"205,209","92,959,677",Tresquinquagintaquadringentuple
454,Quattuorquinquagintaquadringentillion,1365,"206,116","93,576,664",Quattuorquinquagintaquadringentuple
455,Quinquinquagintaquadringentillion,1368,"207,025","94,196,375",Quinquinquagintaquadringentuple
456,Sexquinquagintaquadringentillion,1371,"207,936","94,818,816",Sexquinquagintaquadringentuple
457,Septenquinquagintaquadringentillion,1374,"208,849","95,443,993",Septenquinquagintaquadringentuple
458,Octoquinquagintaquadringentillion,1377,"209,764","96,071,912",Octoquinquagintaquadringentuple
459,Novemquinquagintaquadringentillion,1380,"210,681","96,702,579",Novemquinquagintaquadringentuple
460,Sexagintaquadringentillion,1383,"211,600","97,336,000",Sexagintaquadringentuple
461,Unsexagintaquadringentillion,1386,"212,521","97,972,181",Unsexagintaquadringentuple
462,Duosexagintaquadringentillion,1389,"213,444","98,611,128",Duosexagintaquadringentuple
463,Tresexagintaquadringentillion,1392,"214,369","99,252,847",Tresexagintaquadringentuple
464,Quattuorsexagintaquadringentillion,1395,"215,296","99,897,344",Quattuorsexagintaquadringentuple
465,Quinsexagintaquadringentillion,1398,"216,225","100,544,625",Quinsexagintaquadringentuple
466,Sexsexagintaquadringentillion,1401,"217,156","101,194,696",Sexsexagintaquadringentuple
467,Septensexagintaquadringentillion,1404,"218,089","101,847,563",Septensexagintaquadringentuple
468,Octosexagintaquadringentillion,1407,"219,024","102,503,232",Octosexagintaquadringentuple
469,Novemsexagintaquadringentillion,1410,"219,961","103,161,709",Novemsexagintaquadringentuple
470,Septuagintaquadringentillion,1413,"220,900","103,823,000",Septuagintaquadringentuple
471,Unseptuagintaquadringentillion,1416,"221,841","104,487,111",Unseptuagintaquadringentuple
472,Duoseptuagintaquadringentillion,1419,"222,784","105,154,048",Duoseptuagintaquadringentuple
473,Treseptuagintaquadringentillion,1422,"223,729","105,823,817",Treseptuagintaquadringentuple
474,Quattuorseptuagintaquadringentillion,1425,"224,676","106,496,424",Quattuorseptuagintaquadringentuple
475,Quinseptuagintaquadringentillion,1428,"225,625","107,171,875",Quinseptuagintaquadringentuple
476,Sexseptuagintaquadringentillion,1431,"226,576","107,850,176",Sexseptuagintaquadringentuple
477,Septenseptuagintaquadringentillion,1434,"227,529","108,531,333",Septenseptuagintaquadringentuple
478,Octoseptuagintaquadringentillion,1437,"228,484","109,215,352",Octoseptuagintaquadringentuple
479,Novemseptuagintaquadringentillion,1440,"229,441","109,902,239",Novemseptuagintaquadringentuple
480,Octogintaquadringentillion,1443,"230,400","110,592,000",Octogintaquadringentuple
481,Unoctogintaquadringentillion,1446,"231,361","111,284,641",Unoctogintaquadringentuple
482,Duooctogintaquadringentillion,1449,"232,324","111,980,168",Duooctogintaquadringentuple
483,Tresoctogintaquadringentillion,1452,"233,289","112,678,587",Tresoctogintaquadringentuple
484,Quattuoroctogintaquadringentillion,1455,"234,256","113,379,904",Quattuoroctogintaquadringentuple
485,Quinoctogintaquadringentillion,1458,"235,225","114,084,125",Quinoctogintaquadringentuple
486,Sexoctogintaquadringentillion,1461,"236,196","114,791,256",Sexoctogintaquadringentuple
487,Septenoctogintaquadringentillion,1464,"237,169","115,501,303",Septenoctogintaquadringentuple
488,Octooctogintaquadringentillion,1467,"238,144","116,214,272",Octooctogintaquadringentuple
489,Novemoctogintaquadringentillion,1470,"239,121","116,930,169",Novemoctogintaquadringentuple
490,Nonagintaquadringentillion,1473,"240,100","117,649,000",Nonagintaquadringentuple
491,Unnonagintaquadringentillion,1476,"241,081","118,370,771",Unnonagintaquadringentuple
492,Duononagintaquadringentillion,1479,"242,064","119,095,488",Duononagintaquadringentuple
493,Trenonagintaquadringentillion,1482,"243,049","119,823,157",Trenonagintaquadringentuple
494,Quattuornonagintaquadringentillion,1485,"244,036","120,553,784",Quattuornonagintaquadringentuple
495,Quinnonagintaquadringentillion,1488,"245,025","121,287,375",Quinnonagintaquadringentuple
496,Senonagintaquadringentillion,1491,"246,016","122,023,936",Senonagintaquadringentuple
497,Septennonagintaquadringentillion,1494,"247,009","122,763,473",Septennonagintaquadringentuple
498,Octononagintaquadringentillion,1497,"248,004","123,505,992",Octononagintaquadringentuple
499,Novemnonagintaquadringentillion,1500,"249,001","124,251,499",Novemnonagintaquadringentuple
500,Quingentillion,1503,"250,000","125,000,000",Quingentuple
501,Unquingentillion,1506,"251,001","125,751,501",Unquingentuple
502,Duoquingentillion,1509,"252,004","126,506,008",Duoquingentuple
503,Tresquingentillion,1512,"253,009","127,263,527",Tresquingentuple
504,Quattuorquingentillion,1515,"254,016","128,024,064",Quattuorquingentuple
505,Quinquingentillion,1518,"255,025","128,787,625",Quinquingentuple
506,Sexquingentillion,1521,"256,036","129,554,216",Sexquingentuple
507,Septenquingentillion,1524,"257,049","130,323,843",Septenquingentuple
508,Octoquingentillion,1527,"258,064","131,096,512",Octoquingentuple
509,Novemquingentillion,1530,"259,081","131,872,229",Novemquingentuple
510,Deciquingentillion,1533,"260,100","132,651,000",Deciquingentuple
511,Undeciquingentillion,1536,"261,121","133,432,831",Undeciquingentuple
512,Duodeciquingentillion,1539,"262,144","134,217,728",Duodeciquingentuple
513,Tredeciquingentillion,1542,"263,169","135,005,697",Tredeciquingentuple
514,Quattuordeciquingentillion,1545,"264,196","135,796,744",Quattuordeciquingentuple
515,Quindeciquingentillion,1548,"265,225","136,590,875",Quindeciquingentuple
516,Sedeciquingentillion,1551,"266,256","137,388,096",Sedeciquingentuple
517,Septendeciquingentillion,1554,"267,289","138,188,413",Septendeciquingentuple
518,Octodeciquingentillion,1557,"268,324","138,991,832",Octodeciquingentuple
519,Novemdeciquingentillion,1560,"269,361","139,798,359",Novemdeciquingentuple
520,Vigintiquingentillion,1563,"270,400","140,608,000",Vigintiquingentuple
521,Unvigintiquingentillion,1566,"271,441","141,420,761",Unvigintiquingentuple
522,Duovigintiquingentillion,1569,"272,484","142,236,648",Duovigintiquingentuple
523,Tresvigintiquingentillion,1572,"273,529","143,055,667",Tresvigintiquingentuple
524,Quattuorvigintiquingentillion,1575,"274,576","143,877,824",Quattuorvigintiquingentuple
525,Quinvigintiquingentillion,1578,"275,625","144,703,125",Quinvigintiquingentuple
526,Sexvigintiquingentillion,1581,"276,676","145,531,576",Sexvigintiquingentuple
527,Septenvigintiquingentillion,1584,"277,729","146,363,183",Septenvigintiquingentuple
528,Octovigintiquingentillion,1587,"278,784","147,197,952",Octovigintiquingentuple
529,Novemvigintiquingentillion,1590,"279,841","148,035,889",Novemvigintiquingentuple
530,Trigintaquingentillion,1593,"280,900","148,877,000",Trigintaquingentuple
531,Untrigintaquingentillion,1596,"281,961","149,721,291",Untrigintaquingentuple
532,Duotrigintaquingentillion,1599,"283,024","150,568,768",Duotrigintaquingentuple
533,Trestrigintaquingentillion,1602,"284,089","151,419,437",Trestrigintaquingentuple
534,Quattuortrigintaquingentillion,1605,"285,156","152,273,304",Quattuortrigintaquingentuple
535,Quintrigintaquingentillion,1608,"286,225","153,130,375",Quintrigintaquingentuple
536,Sextrigintaquingentillion,1611,"287,296","153,990,656",Sextrigintaquingentuple
537,Septentrigintaquingentillion,1614,"288,369","154,854,153",Septentrigintaquingentuple
538,Octotrigintaquingentillion,1617,"289,444","155,720,872",Octotrigintaquingentuple
539,Novemtrigintaquingentillion,1620,"290,521","156,590,819",Novemtrigintaquingentuple
540,Quadragintaquingentillion,1623,"291,600","157,464,000",Quadragintaquingentuple
541,Unquadragintaquingentillion,1626,"292,681","158,340,421",Unquadragintaquingentuple
542,Duoquadragintaquingentillion,1629,"293,764","159,220,088",Duoquadragintaquingentuple
543,Tresquadragintaquingentillion,1632,"294,849","160,103,007",Tresquadragintaquingentuple
544,Quattuorquadragintaquingentillion,1635,"295,936","160,989,184",Quattuorquadragintaquingentuple
545,Quinquadragintaquingentillion,1638,"297,025","161,878,625",Quinquadragintaquingentuple
546,Sexquadragintaquingentillion,1641,"298,116","162,771,336",Sexquadragintaquingentuple
547,Septenquadragintaquingentillion,1644,"299,209","163,667,323",Septenquadragintaquingentuple
548,Octoquadragintaquingentillion,1647,"300,304","164,566,592",Octoquadragintaquingentuple
549,Novemquadragintaquingentillion,1650,"301,401","165,469,149",Novemquadragintaquingentuple
550,Quinquagintaquingentillion,1653,"302,500","166,375,000",Quinquagintaquingentuple
551,Unquinquagintaquingentillion,1656,"303,601","167,284,151",Unquinquagintaquingentuple
552,Duoquinquagintaquingentillion,1659,"304,704","168,196,608",Duoquinquagintaquingentuple
553,Tresquinquagintaquingentillion,1662,"305,809","169,112,377",Tresquinquagintaquingentuple
554,Quattuorquinquagintaquingentillion,1665,"306,916","170,031,464",Quattuorquinquagintaquingentuple
555,Quinquinquagintaquingentillion,1668,"308,025","170,953,875",Quinquinquagintaquingentuple
556,Sexquinquagintaquingentillion,1671,"309,136","171,879,616",Sexquinquagintaquingentuple
557,Septenquinquagintaquingentillion,1674,"310,249","172,808,693",Septenquinquagintaquingentuple
558,Octoquinquagintaquingentillion,1677,"311,364","173,741,112",Octoquinquagintaquingentuple
559,Novemquinquagintaquingentillion,1680,"312,481","174,676,879",Novemquinquagintaquingentuple
560,Sexagintaquingentillion,1683,"313,600","175,616,000",Sexagintaquingentuple
561,Unsexagintaquingentillion,1686,"314,721","176,558,481",Unsexagintaquingentuple
562,Duosexagintaquingentillion,1689,"315,844","177,504,328",Duosexagintaquingentuple
563,Tresexagintaquingentillion,1692,"316,969","178,453,547",Tresexagintaquingentuple
564,Quattuorsexagintaquingentillion,1695,"318,096","179,406,144",Quattuorsexagintaquingentuple
565,Quinsexagintaquingentillion,1698,"319,225","180,362,125",Quinsexagintaquingentuple
566,Sexsexagintaquingentillion,1701,"320,356","181,321,496",Sexsexagintaquingentuple
567,Septensexagintaquingentillion,1704,"321,489","182,284,263",Septensexagintaquingentuple
568,Octosexagintaquingentillion,1707,"322,624","183,250,432",Octosexagintaquingentuple
569,Novemsexagintaquingentillion,1710,"323,761","184,220,009",Novemsexagintaquingentuple
570,Septuagintaquingentillion,1713,"324,900","185,193,000",Septuagintaquingentuple
571,Unseptuagintaquingentillion,1716,"326,041","186,169,411",Unseptuagintaquingentuple
572,Duoseptuagintaquingentillion,1719,"327,184","187,149,248",Duoseptuagintaquingentuple
573,Treseptuagintaquingentillion,1722,"328,329","188,132,517",Treseptuagintaquingentuple
574,Quattuorseptuagintaquingentillion,1725,"329,476","189,119,224",Quattuorseptuagintaquingentuple
575,Quinseptuagintaquingentillion,1728,"330,625","190,109,375",Quinseptuagintaquingentuple
576,Sexseptuagintaquingentillion,1731,"331,776","191,102,976",Sexseptuagintaquingentuple
577,Septenseptuagintaquingentillion,1734,"332,929","192,100,033",Septenseptuagintaquingentuple
578,Octoseptuagintaquingentillion,1737,"334,084","193,100,552",Octoseptuagintaquingentuple
579,Novemseptuagintaquingentillion,1740,"335,241","194,104,539",Novemseptuagintaquingentuple
580,Octogintaquingentillion,1743,"336,400","195,112,000",Octogintaquingentuple
581,Unoctogintaquingentillion,1746,"337,561","196,122,941",Unoctogintaquingentuple
582,Duooctogintaquingentillion,1749,"338,724","197,137,368",Duooctogintaquingentuple
583,Tresoctogintaquingentillion,1752,"339,889","198,155,287",Tresoctogintaquingentuple
584,Quattuoroctogintaquingentillion,1755,"341,056","199,176,704",Quattuoroctogintaquingentuple
585,Quinoctogintaquingentillion,1758,"342,225","200,201,625",Quinoctogintaquingentuple
586,Sexoctogintaquingentillion,1761,"343,396","201,230,056",Sexoctogintaquingentuple
587,Septenoctogintaquingentillion,1764,"344,569","202,262,003",Septenoctogintaquingentuple
588,Octooctogintaquingentillion,1767,"345,744","203,297,472",Octooctogintaquingentuple
589,Novemoctogintaquingentillion,1770,"346,921","204,336,469",Novemoctogintaquingentuple
